heure;vitesse;debit;occupation
18:42;79.90;360.83;0.07160
18:48;80.53;341.43;0.06955
18:54;78.57;325.37;0.06575
19:00;82.47;327.06;0.06628
19:06;81.70;343.45;0.06896
19:12;83.94;331.32;0.06133
19:18;85.79;334.06;0.05810
19:24;88.48;306.24;0.05007
19:30;89.06;296.97;0.04950
19:36;90.77;292.85;0.04576
19:42;91.79;270.32;0.04226
19:48;92.60;265.91;0.04108
19:54;93.95;243.12;0.03668
20:00;94.25;230.39;0.03474
20:06;94.81;223.61;0.03317
20:12;95.25;212.09;0.03126
20:18;95.51;190.64;0.02829
20:24;96.31;172.85;0.02566
20:30;96.76;152.70;0.02275
20:36;96.17;139.97;0.02100
20:42;96.10;135.91;0.02045
20:48;96.79;123.97;0.01920
20:54;96.81;123.52;0.01901
21:00;96.36;107.71;0.01756
21:06;93.91;102.53;0.01617
21:12;97.35;110.39;0.01715
21:18;97.34;101.61;0.01624
21:24;96.25;95.03;0.01540
21:30;94.72;89.03;0.01411
21:36;97.25;84.82;0.01441
21:42;95.33;80.86;0.01387
21:48;93.67;77.20;0.01347
21:54;95.11;72.47;0.01324
22:00;96.13;77.00;0.01365
22:06;97.46;108.79;0.01660
22:12;95.93;94.79;0.01508
22:18;97.16;75.91;0.01253
22:24;96.54;68.30;0.01189
22:30;97.51;69.84;0.01215
22:36;94.97;60.94;0.01152
22:42;95.67;63.33;0.01206
22:48;96.77;60.34;0.01114
22:54;96.09;57.18;0.01081
23:00;97.89;57.81;0.01035
23:06;98.02;58.66;0.01084
23:12;97.85;56.88;0.01044
23:18;96.90;48.29;0.00936
23:24;93.18;42.91;0.00852
23:30;91.31;43.38;0.01015
23:36;95.53;42.03;0.00840
23:42;95.50;38.94;0.00845
23:48;95.63;38.38;0.00834
23:54;98.21;33.84;0.00727
