heure;vitesse;debit;occupation
00:00;96.60;7.25;0.00473
00:06;96.29;7.62;0.00592
00:12;96.08;8.34;0.00517
00:18;97.47;6.44;0.00502
00:24;101.32;4.91;0.00518
00:30;100.00;5.50;0.00371
00:36;95.00;6.00;0.00507
00:42;91.87;4.79;0.00543
00:48;97.20;4.36;0.00582
00:54;97.18;3.50;0.00425
01:00;91.21;3.32;0.00491
01:06;95.88;3.77;0.00516
01:12;92.97;3.10;0.00566
01:18;95.38;3.46;0.00533
01:24;98.24;3.93;0.00462
01:30;91.63;3.14;0.00541
01:36;99.16;3.04;0.00515
01:42;88.52;3.14;0.00608
01:48;97.38;3.03;0.00633
01:54;97.44;2.89;0.00466
02:00;99.53;2.72;0.00418
02:06;93.24;2.30;0.00457
02:12;96.96;2.26;0.00508
02:18;94.32;2.37;0.00600
02:24;88.73;3.07;0.00473
02:30;90.04;3.64;0.00420
02:36;85.73;2.83;0.00540
02:42;94.79;3.71;0.00618
02:48;95.01;2.50;0.00423
02:54;93.87;3.15;0.00602
03:00;90.80;3.11;0.00535
03:06;98.41;3.39;0.00616
03:12;82.12;2.65;0.00552
03:18;93.05;4.19;0.00493
03:24;96.51;3.21;0.00514
03:30;101.18;4.30;0.00494
03:36;100.69;5.56;0.00556
03:42;101.06;6.85;0.00503
03:48;97.35;6.19;0.00533
03:54;101.90;5.89;0.00471
04:00;98.14;5.58;0.00481
04:06;98.19;6.08;0.00548
04:12;97.69;7.42;0.00612
04:18;97.26;8.88;0.00629
04:24;98.24;8.81;0.00591
04:30;97.11;12.37;0.00648
04:36;99.57;14.42;0.00660
04:42;99.48;17.31;0.00793
04:48;99.35;12.78;0.00645
04:54;100.36;13.07;0.00654
05:00;95.25;16.11;0.00835
05:06;97.40;18.03;0.00786
05:12;95.08;21.43;0.00846
05:18;98.67;25.70;0.00996
05:24;98.20;31.00;0.01092
05:30;97.94;39.50;0.01215
05:36;99.92;44.73;0.01266
05:42;100.17;48.30;0.01369
05:48;102.45;48.63;0.01308
05:54;100.24;47.67;0.01287
06:00;97.55;52.77;0.01482
06:06;97.18;62.37;0.01689
06:12;97.68;79.90;0.02058
06:18;97.45;99.13;0.02452
06:24;95.09;117.73;0.02988
06:30;93.68;164.20;0.04192
06:36;90.88;192.73;0.05054
06:42;79.05;223.90;0.06989
06:48;45.79;198.83;0.16822
06:54;36.24;168.33;0.21953
07:00;34.85;147.87;0.21699
07:06;33.92;119.94;0.20900
07:12;41.19;130.78;0.19233
07:18;47.86;126.26;0.14470
07:24;55.59;128.69;0.11649
07:30;54.86;124.68;0.12430
07:36;60.94;118.06;0.10892
07:42;63.80;134.24;0.10342
07:48;59.84;135.32;0.11081
07:54;59.40;133.00;0.11617
08:00;54.58;131.79;0.12710
08:06;51.68;136.58;0.13047
08:12;52.56;133.97;0.14788
08:18;55.70;131.47;0.13786
08:24;57.46;124.92;0.11509
08:30;62.43;133.25;0.10882
08:36;60.52;135.66;0.13327
08:42;63.00;131.86;0.11152
08:48;67.21;120.90;0.09474
08:54;71.67;123.00;0.08921
09:00;72.79;121.76;0.08657
09:06;75.07;117.61;0.08263
09:12;79.91;119.26;0.06643
09:18;85.39;120.18;0.05590
09:24;88.08;113.87;0.04595
09:30;85.34;117.74;0.05164
09:36;89.50;111.70;0.04433
09:42;91.45;111.22;0.03557
09:48;92.60;112.11;0.03899
09:54;92.70;104.72;0.03355
10:00;92.45;101.16;0.03589
10:06;91.82;100.47;0.03517
10:12;92.96;99.03;0.02782
10:18;94.86;102.11;0.02737
10:24;94.77;98.97;0.02701
10:30;94.54;101.86;0.02744
10:36;94.93;99.00;0.02662
10:42;95.32;91.58;0.02504
10:48;95.12;92.89;0.02484
10:54;94.83;93.16;0.02555
11:00;95.18;88.00;0.02382
11:06;92.73;85.95;0.02337
11:12;95.40;90.22;0.02442
11:18;94.53;92.03;0.02536
11:24;94.96;95.00;0.02549
11:30;95.17;94.37;0.02538
11:36;95.63;91.68;0.02440
11:42;95.62;91.53;0.02480
11:48;96.46;90.63;0.02413
11:54;96.91;89.46;0.02399
12:00;96.40;93.33;0.02431
12:06;96.44;93.64;0.02397
12:12;96.82;88.03;0.02237
12:18;96.48;87.59;0.02310
12:24;96.37;84.67;0.02186
12:30;96.81;81.95;0.02165
12:36;96.58;84.56;0.02215
12:42;96.83;79.44;0.02122
12:48;96.72;76.03;0.02070
12:54;96.12;75.97;0.02106
13:00;95.88;80.51;0.02173
13:06;95.36;85.77;0.02328
13:12;95.13;87.54;0.02325
13:18;94.97;94.42;0.02567
13:24;95.37;94.63;0.02474
13:30;95.33;100.00;0.02608
13:36;95.72;103.05;0.02742
13:42;95.16;105.37;0.02761
13:48;95.24;95.13;0.02495
13:54;95.55;92.84;0.02427
14:00;95.45;91.26;0.02380
14:06;95.76;100.55;0.02603
14:12;95.35;94.89;0.02502
14:18;94.71;93.00;0.02478
14:24;94.69;87.66;0.02342
14:30;94.51;93.34;0.02466
14:36;94.65;90.24;0.02380
14:42;95.53;90.29;0.02394
14:48;95.35;85.76;0.02274
14:54;95.41;86.42;0.02275
15:00;94.87;82.29;0.02222
15:06;95.35;83.26;0.02205
15:12;94.71;88.18;0.02367
15:18;95.23;87.73;0.02358
15:24;94.52;88.76;0.02410
15:30;95.10;91.29;0.02393
15:36;94.98;95.59;0.02474
15:42;95.01;93.74;0.02442
15:48;95.57;93.05;0.02395
15:54;95.90;91.30;0.02322
16:00;95.82;88.61;0.02374
16:06;95.45;99.03;0.02602
16:12;95.13;92.50;0.02439
16:18;95.23;97.06;0.02472
16:24;95.35;94.68;0.02516
16:30;95.13;99.11;0.02553
16:36;95.29;95.84;0.02453
16:42;95.44;96.63;0.02481
16:48;95.49;98.08;0.02499
16:54;96.10;98.16;0.02453
17:00;96.12;100.41;0.02513
17:06;94.51;107.92;0.02771
17:12;94.94;109.62;0.02761
17:18;95.32;108.08;0.02697
17:24;95.21;101.56;0.02583
17:30;95.12;101.53;0.02576
17:36;94.16;104.97;0.02630
17:42;94.49;98.92;0.02451
17:48;95.31;94.22;0.02416
17:54;94.71;93.86;0.02364
18:00;95.35;92.97;0.02299
18:06;93.83;99.89;0.02518
18:12;93.44;98.33;0.02486
18:18;93.30;104.26;0.02641
18:24;94.26;99.69;0.02463
18:30;93.55;97.66;0.02450
18:36;92.54;93.66;0.02379
18:42;93.04;90.49;0.02368
18:48;91.33;84.54;0.02309
18:54;91.50;84.66;0.02332
19:00;90.43;79.74;0.02559
19:06;90.54;82.26;0.02637
19:12;91.92;85.32;0.02605
19:18;92.80;82.59;0.02390
19:24;93.94;78.06;0.02010
19:30;95.03;78.09;0.01940
19:36;94.08;73.09;0.01850
19:42;95.73;69.91;0.01781
19:48;96.64;66.12;0.01654
19:54;96.99;61.06;0.01524
20:00;97.92;60.38;0.01500
20:06;97.34;53.47;0.01382
20:12;96.34;49.91;0.01305
20:18;97.09;46.12;0.01220
20:24;97.04;44.03;0.01164
20:30;98.05;40.12;0.01116
20:36;94.20;37.59;0.01063
20:42;95.65;33.03;0.01016
20:48;97.06;30.12;0.00981
20:54;97.35;27.53;0.00908
21:00;96.44;23.71;0.00837
21:06;97.40;26.76;0.00927
21:12;97.26;27.42;0.00909
21:18;94.98;24.53;0.00803
21:24;96.65;23.55;0.00838
21:30;96.73;21.65;0.00777
21:36;97.11;21.43;0.00817
21:42;96.32;19.85;0.00740
21:48;96.92;20.50;0.00820
21:54;94.21;17.71;0.01301
22:00;95.86;21.50;0.00746
22:06;95.77;25.48;0.00841
22:12;95.79;19.97;0.00753
22:18;95.91;17.61;0.00732
22:24;97.08;17.59;0.00691
22:30;95.84;16.33;0.00691
22:36;96.70;15.41;0.00675
22:42;95.15;14.72;0.00632
22:48;95.55;14.03;0.00680
22:54;96.55;13.97;0.00634
23:00;96.15;14.07;0.00592
23:06;96.90;13.28;0.00669
23:12;95.39;11.34;0.00572
23:18;94.94;11.65;0.00553
23:24;94.04;10.94;0.00589
23:30;88.69;10.94;0.00671
23:36;94.80;8.78;0.00518
23:42;96.49;10.61;0.00624
23:48;97.19;9.19;0.00517
23:54;95.91;6.71;0.00458
