heure;vitesse;debit;occupation
00:00;71.62;37.48;0.00963
00:06;70.90;35.10;0.00872
00:12;71.86;33.13;0.00840
00:18;71.12;30.16;0.00735
00:24;70.94;30.13;0.00773
00:30;71.96;30.52;0.00794
00:36;71.48;26.66;0.00730
00:42;69.35;23.39;0.00682
00:48;70.80;24.78;0.00696
00:54;67.30;23.00;0.00637
01:00;70.49;20.10;0.00610
01:06;72.03;18.53;0.00648
01:12;69.92;15.65;0.00551
01:18;71.46;17.90;0.00578
01:24;72.32;14.69;0.00554
01:30;70.84;16.03;0.00592
01:36;72.40;15.83;0.00555
01:42;71.56;14.24;0.00591
01:48;70.04;12.86;0.00548
01:54;72.60;11.45;0.00547
02:00;70.17;11.97;0.00516
02:06;71.27;11.41;0.00517
02:12;70.92;10.79;0.00531
02:18;72.29;9.90;0.00578
02:24;70.67;9.62;0.00471
02:30;70.59;9.93;0.00525
02:36;70.57;9.55;0.00579
02:42;70.49;8.83;0.00466
02:48;71.36;9.72;0.00509
02:54;71.60;10.87;0.00577
03:00;71.01;9.70;0.00540
03:06;72.43;9.93;0.00518
03:12;70.50;10.83;0.00576
03:18;71.81;9.69;0.00549
03:24;68.58;9.55;0.00601
03:30;72.04;11.79;0.00601
03:36;72.19;10.25;0.00656
03:42;70.33;12.86;0.00662
03:48;71.78;12.75;0.00562
03:54;71.14;11.68;0.00539
04:00;71.67;12.00;0.00568
04:06;71.23;12.89;0.00610
04:12;70.48;13.57;0.00562
04:18;70.97;15.57;0.00681
04:24;71.27;18.57;0.00716
04:30;72.06;22.57;0.00767
04:36;72.60;28.39;0.00895
04:42;72.56;32.86;0.01003
04:48;73.07;35.72;0.00956
04:54;73.10;35.86;0.00945
05:00;73.15;34.27;0.01044
05:06;72.53;40.77;0.01147
05:12;72.30;48.17;0.01313
05:18;72.81;52.00;0.01392
05:24;73.34;60.87;0.01476
05:30;74.13;59.90;0.01397
05:36;73.48;73.97;0.01628
05:42;73.02;94.47;0.02024
05:48;73.13;97.27;0.02047
05:54;73.12;101.47;0.02114
06:00;73.39;99.20;0.02108
06:06;73.08;108.20;0.02239
06:12;72.89;126.00;0.02603
06:18;72.58;163.50;0.03248
06:24;71.66;186.00;0.03740
06:30;71.40;222.67;0.04412
06:36;70.31;252.60;0.05111
06:42;69.01;320.80;0.06631
06:48;67.45;379.37;0.07909
06:54;66.95;408.03;0.08539
07:00;65.18;419.17;0.09065
07:06;63.19;439.32;0.09768
07:12;62.48;456.58;0.10378
07:18;62.18;468.52;0.10581
07:24;61.25;461.19;0.10628
07:30;61.13;469.03;0.10973
07:36;60.74;465.79;0.11202
07:42;59.67;486.29;0.11262
07:48;56.80;483.68;0.11871
07:54;54.75;471.15;0.12439
08:00;53.28;454.41;0.12565
08:06;50.50;456.97;0.13436
08:12;49.65;425.18;0.13087
08:18;46.85;424.21;0.13985
08:24;47.60;406.43;0.13807
08:30;48.48;412.03;0.13190
08:36;45.26;401.28;0.14666
08:42;47.19;426.00;0.13990
08:48;47.32;410.89;0.14112
08:54;50.00;400.05;0.12728
09:00;52.83;414.17;0.12244
09:06;56.40;398.44;0.11114
09:12;58.73;384.84;0.10453
09:18;60.59;397.03;0.10148
09:24;63.14;375.30;0.09182
09:30;62.53;344.50;0.08421
09:36;63.75;364.08;0.08904
09:42;65.04;353.69;0.08494
09:48;65.74;344.72;0.07963
09:54;65.62;330.34;0.07487
10:00;67.61;324.63;0.07117
10:06;68.51;306.38;0.06402
10:12;68.53;310.71;0.06534
10:18;68.58;317.29;0.06615
10:24;69.10;310.50;0.06373
10:30;68.82;313.50;0.06485
10:36;68.57;316.68;0.06524
10:42;68.48;307.91;0.06458
10:48;69.59;311.91;0.06316
10:54;69.44;307.11;0.06255
11:00;69.25;301.40;0.06241
11:06;69.14;294.77;0.06162
11:12;69.44;295.06;0.06000
11:18;69.61;300.69;0.06060
11:24;69.28;312.66;0.06385
11:30;69.08;306.39;0.06327
