heure;vitesse;debit;occupation
00:00;85.38;34.04;0.01073
00:06;85.61;28.00;0.00929
00:12;86.15;26.83;0.00878
00:18;85.88;26.61;0.00860
00:24;86.31;26.43;0.00868
00:30;85.62;25.00;0.00901
00:36;85.85;21.35;0.00777
00:42;85.18;21.54;0.00876
00:48;85.25;20.28;0.00768
00:54;85.90;19.33;0.00764
01:00;87.56;15.75;0.00603
01:06;84.05;13.32;0.00622
01:12;86.75;15.42;0.00617
01:18;85.33;13.29;0.00595
01:24;82.82;13.76;0.00593
01:30;79.76;12.85;0.00611
01:36;81.43;12.72;0.00637
01:42;82.58;12.92;0.00661
01:48;85.33;12.72;0.00680
01:54;81.98;10.04;0.00608
02:00;87.42;10.25;0.00636
02:06;86.20;10.79;0.00594
02:12;87.37;8.79;0.00550
02:18;86.16;9.75;0.00608
02:24;86.80;11.21;0.00594
02:30;84.27;10.46;0.00670
02:36;83.59;9.33;0.00628
02:42;86.73;8.17;0.00650
02:48;85.90;11.12;0.00614
02:54;86.85;12.46;0.00677
03:00;86.08;11.25;0.00558
03:06;81.99;11.79;0.00654
03:12;86.71;11.00;0.00576
03:18;83.91;10.74;0.00612
03:24;84.16;10.17;0.00677
03:30;82.71;11.38;0.00693
03:36;84.70;13.22;0.00726
03:42;83.61;13.04;0.00699
03:48;88.39;13.57;0.00693
03:54;82.64;14.46;0.00948
04:00;81.34;13.91;0.00730
04:06;86.64;14.95;0.00827
04:12;84.27;16.95;0.00887
04:18;86.30;17.76;0.00874
04:24;84.69;21.67;0.01088
04:30;86.48;19.25;0.01000
04:36;87.74;29.05;0.01246
04:42;87.08;32.59;0.01248
04:48;87.17;35.57;0.01289
04:54;88.09;31.25;0.01262
05:00;86.07;34.75;0.01357
05:06;85.39;38.96;0.01553
05:12;85.23;41.52;0.01481
05:18;85.54;50.52;0.01580
05:24;86.39;56.60;0.01637
05:30;85.85;66.52;0.01639
05:36;86.96;78.16;0.01885
05:42;87.97;83.20;0.02015
05:48;87.19;89.44;0.02142
05:54;87.41;85.00;0.01993
06:00;86.28;92.88;0.02189
06:06;86.50;105.60;0.02591
06:12;85.94;139.88;0.03312
06:18;86.16;167.12;0.03863
06:24;85.65;197.68;0.04500
06:30;83.31;226.00;0.05220
06:36;80.57;297.92;0.07010
06:42;77.02;353.72;0.08633
06:48;72.21;400.92;0.10383
06:54;66.36;395.60;0.11190
07:00;60.54;380.56;0.11928
07:06;57.58;344.33;0.11727
07:12;54.96;336.78;0.12002
07:18;55.49;357.35;0.11852
07:24;55.47;350.69;0.11654
07:30;55.06;338.84;0.11602
07:36;55.15;334.78;0.11860
07:42;54.33;330.37;0.11315
07:48;54.65;344.33;0.11666
07:54;51.65;325.04;0.11801
08:00;55.64;342.81;0.11598
08:06;56.41;331.59;0.11592
08:12;54.67;348.35;0.11919
08:18;52.88;322.46;0.12018
08:24;50.93;301.07;0.12107
08:30;54.29;339.74;0.11916
08:36;52.55;321.69;0.11491
08:42;53.99;334.79;0.11545
08:48;53.54;296.34;0.11521
08:54;55.17;292.53;0.10549
09:00;56.03;308.34;0.11225
09:06;59.46;296.45;0.10696
09:12;62.48;271.50;0.09844
09:18;66.94;283.55;0.08655
09:24;70.70;261.53;0.08057
09:30;72.16;287.10;0.08244
09:36;72.16;280.34;0.08254
09:42;68.92;265.59;0.07779
09:48;72.09;279.36;0.08212
09:54;75.85;271.61;0.07093
10:00;78.72;250.07;0.06447
10:06;78.65;251.14;0.06453
10:12;78.05;247.52;0.06501
10:18;75.93;258.50;0.06248
10:24;79.31;257.21;0.06618
10:30;76.54;267.43;0.06261
10:36;79.72;274.26;0.06446
10:42;79.19;262.93;0.06314
10:48;77.37;254.39;0.06024
10:54;79.42;259.32;0.06202
11:00;78.86;249.79;0.05985
11:06;79.84;244.52;0.05986
11:12;79.43;267.25;0.06236
11:18;79.02;272.50;0.06396
11:24;75.92;276.39;0.06412
11:30;78.17;291.18;0.06870
11:36;78.36;285.46;0.06731
11:42;78.90;290.54;0.06718
11:48;79.28;287.79;0.06870
11:54;80.33;278.79;0.06559
12:00;80.40;289.93;0.06537
12:06;80.53;308.00;0.06783
12:12;80.44;308.00;0.06849
12:18;80.96;294.03;0.06522
12:24;81.06;274.48;0.06100
12:30;81.26;262.72;0.05856
12:36;81.66;249.60;0.05721
12:42;81.77;247.86;0.05373
12:48;81.92;239.83;0.05292
12:54;82.04;238.28;0.05226
13:00;81.36;241.55;0.05357
13:06;81.33;255.21;0.05584
13:12;80.64;272.21;0.06024
13:18;80.61;278.14;0.06140
13:24;79.83;284.76;0.06364
13:30;79.24;294.90;0.06545
