heure;vitesse;debit;occupation
00:00;96.80;18.58;0.00430
00:06;96.32;17.52;0.00456
00:12;92.85;16.00;0.00435
00:18;93.37;15.92;0.00388
00:24;97.19;14.86;0.00417
00:30;94.35;13.96;0.00374
00:36;92.21;11.88;0.00368
00:42;95.82;10.44;0.00329
00:48;95.31;12.65;0.00387
00:54;95.48;10.88;0.00346
01:00;95.91;13.71;0.00427
01:06;95.93;10.00;0.00425
01:12;98.99;8.76;0.00352
01:18;95.97;8.05;0.00388
01:24;100.54;10.00;0.00328
01:30;89.45;9.16;0.00347
01:36;100.36;10.17;0.00380
01:42;94.87;8.68;0.00317
01:48;95.96;9.00;0.00318
01:54;96.57;8.82;0.00361
02:00;96.90;7.70;0.00396
02:06;98.90;8.42;0.00354
02:12;102.05;9.11;0.00357
02:18;95.17;8.89;0.00336
02:24;99.44;9.61;0.00347
02:30;98.14;9.78;0.00363
02:36;98.75;10.17;0.00382
02:42;97.99;8.00;0.00550
02:48;88.59;9.95;0.00371
02:54;98.65;13.37;0.00392
03:00;96.51;13.67;0.00458
03:06;94.28;10.21;0.00385
03:12;97.92;6.73;0.00356
03:18;93.75;7.79;0.00388
03:24;98.85;6.79;0.00357
03:30;97.06;7.56;0.00378
03:36;92.24;7.88;0.00364
03:42;100.56;9.76;0.00382
03:48;101.96;10.28;0.00388
03:54;95.34;12.06;0.00305
04:00;96.90;9.39;0.00382
04:06;96.48;11.11;0.00417
04:12;94.60;13.00;0.00495
04:18;96.54;17.21;0.00526
04:24;99.96;18.61;0.00487
04:30;101.17;20.17;0.00556
04:36;94.15;24.44;0.00627
04:42;97.65;25.50;0.00727
04:48;94.97;25.60;0.00638
04:54;99.52;26.74;0.00697
05:00;97.92;26.26;0.00777
05:06;96.51;27.37;0.00737
05:12;91.94;34.24;0.00855
05:18;96.11;33.82;0.00811
05:24;92.83;37.55;0.00910
05:30;97.64;49.95;0.01165
05:36;97.29;57.27;0.01346
05:42;96.35;67.36;0.01534
05:48;97.18;71.10;0.01621
05:54;96.04;64.30;0.01627
06:00;92.21;80.05;0.01778
06:06;95.49;99.22;0.02289
06:12;92.68;128.00;0.02876
06:18;93.04;154.82;0.03432
06:24;93.14;145.65;0.03213
06:30;87.66;178.48;0.04007
06:36;89.54;227.52;0.05212
06:42;85.97;259.30;0.06137
06:48;81.42;309.18;0.07535
06:54;73.88;333.36;0.09143
07:00;58.38;306.55;0.11790
07:06;50.86;287.04;0.14027
07:12;51.83;279.67;0.12214
07:18;55.58;279.30;0.11906
07:24;57.17;219.42;0.09700
07:30;54.03;198.74;0.10824
07:36;54.28;200.81;0.10931
07:42;53.65;200.78;0.09426
07:48;58.36;217.15;0.09941
07:54;59.00;212.63;0.08978
08:00;50.83;194.85;0.10256
08:06;58.58;208.30;0.09828
08:12;53.79;200.19;0.10589
08:18;57.38;200.50;0.10720
08:24;59.14;191.45;0.08931
08:30;60.36;195.59;0.08540
