heure;vitesse;debit;occupation
00:00;87.49;41.14;0.00798
00:06;85.62;32.20;0.00703
00:12;88.62;35.79;0.00692
00:18;88.32;33.83;0.00698
00:24;87.95;34.31;0.00691
00:30;86.88;30.63;0.00663
00:36;88.53;27.77;0.00602
00:42;84.06;26.55;0.00644
00:48;86.43;26.13;0.00582
00:54;84.56;22.73;0.00563
01:00;90.06;20.28;0.00467
01:06;88.19;17.13;0.00484
01:12;89.40;18.48;0.00477
01:18;87.99;16.00;0.00483
01:24;89.92;17.32;0.00465
01:30;90.45;15.83;0.00461
01:36;85.41;15.41;0.00453
01:42;86.15;17.14;0.00570
01:48;87.54;15.79;0.00463
01:54;88.79;14.43;0.00490
02:00;89.88;13.71;0.00485
02:06;89.90;12.57;0.00438
02:12;90.53;11.71;0.00418
02:18;90.28;14.43;0.00454
02:24;88.58;14.07;0.00475
02:30;87.56;14.93;0.00558
02:36;87.51;13.50;0.00538
02:42;87.01;14.48;0.00514
02:48;86.54;14.93;0.00453
02:54;88.38;15.61;0.00542
03:00;88.84;17.46;0.00491
03:06;88.45;16.82;0.00510
03:12;88.72;13.33;0.00407
03:18;89.31;14.50;0.00476
03:24;90.13;14.93;0.00549
03:30;89.64;15.52;0.00575
03:36;90.38;15.75;0.00577
03:42;91.74;14.93;0.00549
03:48;85.60;18.24;0.00528
03:54;89.00;21.11;0.00619
04:00;88.71;18.64;0.00568
04:06;89.25;19.93;0.00588
04:12;88.92;21.93;0.00663
04:18;89.37;26.07;0.00698
04:24;88.77;28.15;0.00755
04:30;90.05;30.57;0.00767
04:36;90.74;37.14;0.00884
04:42;91.27;45.11;0.00942
04:48;90.33;47.14;0.01002
04:54;90.27;43.48;0.00983
05:00;89.40;48.38;0.01102
05:06;89.17;56.62;0.01237
05:12;88.48;61.45;0.01267
05:18;88.95;76.42;0.01438
05:24;89.95;81.82;0.01471
05:30;89.17;95.58;0.01632
05:36;89.62;115.00;0.01859
05:42;91.13;124.85;0.01942
05:48;90.24;126.88;0.02025
05:54;90.57;123.53;0.01944
06:00;89.17;134.68;0.02136
06:06;88.86;165.18;0.02688
06:12;88.03;204.12;0.03273
06:18;87.76;246.97;0.03841
06:24;87.14;287.21;0.04405
06:30;85.48;325.15;0.05036
06:36;83.09;412.97;0.06564
06:42;79.46;484.12;0.07904
06:48;75.16;526.53;0.09267
06:54;67.70;521.24;0.10473
07:00;53.37;498.18;0.13371
07:06;40.72;437.51;0.16015
07:12;37.55;420.53;0.17083
07:18;36.61;410.76;0.17297
07:24;37.01;403.54;0.17044
07:30;37.41;405.47;0.17074
07:36;36.66;387.24;0.17401
07:42;35.71;389.27;0.17203
07:48;35.67;388.43;0.16779
07:54;36.58;386.35;0.17107
08:00;36.90;382.92;0.16846
08:06;37.29;383.11;0.16691
08:12;36.43;371.00;0.17083
08:18;35.36;363.75;0.16931
08:24;36.78;349.08;0.16397
08:30;36.52;353.00;0.16884
08:36;35.79;345.79;0.17204
08:42;36.62;351.76;0.16684
08:48;39.83;342.44;0.15891
08:54;42.53;333.28;0.13974
09:00;44.60;337.36;0.14593
09:06;50.27;350.39;0.12793
09:12;55.17;332.41;0.11120
09:18;64.13;342.97;0.09965
09:24;66.67;343.82;0.09353
09:30;68.09;339.41;0.08613
09:36;71.05;355.61;0.08745
09:42;69.74;324.55;0.08891
09:48;72.82;334.32;0.07817
09:54;75.11;318.32;0.07206
10:00;77.66;305.70;0.06434
10:06;78.14;313.16;0.06524
10:12;78.06;310.86;0.06585
10:18;77.81;308.81;0.06573
10:24;79.88;321.17;0.06175
10:30;79.53;327.69;0.06249
10:36;80.41;322.67;0.05985
10:42;79.49;306.38;0.06436
10:48;79.90;308.32;0.06168
10:54;80.36;310.42;0.06042
11:00;80.60;313.24;0.05995
11:06;80.72;307.66;0.06006
11:12;81.70;313.45;0.05582
11:18;81.44;321.68;0.05808
11:24;81.40;328.70;0.05880
11:30;81.94;328.97;0.05736
11:36;81.92;326.08;0.05649
11:42;83.33;327.47;0.05514
11:48;83.59;332.03;0.05441
11:54;83.89;328.18;0.05452
12:00;84.09;332.47;0.05406
12:06;84.17;347.63;0.05568
12:12;83.92;348.76;0.05596
12:18;84.16;338.03;0.05478
12:24;84.72;311.21;0.04990
12:30;84.57;299.34;0.04796
12:36;85.19;292.00;0.04726
12:42;85.14;275.03;0.04350
12:48;85.27;268.87;0.04310
12:54;85.23;262.56;0.04352
13:00;85.10;266.41;0.04268
13:06;84.38;289.38;0.04629
13:12;84.46;302.21;0.04823
13:18;83.93;314.79;0.05110
13:24;83.82;317.77;0.05100
13:30;83.35;333.95;0.05392
13:36;83.34;334.79;0.05501
13:42;83.68;343.51;0.05556
13:48;83.72;343.33;0.05548
13:54;83.90;320.79;0.05266
14:00;83.57;314.67;0.05117
14:06;83.79;322.74;0.05218
14:12;83.33;347.87;0.05587
14:18;83.15;342.54;0.05649
14:24;83.01;331.18;0.05417
14:30;83.04;328.95;0.05418
14:36;83.27;323.74;0.05352
14:42;83.56;330.10;0.05382
14:48;83.42;326.18;0.05359
14:54;83.58;318.33;0.05285
15:00;83.11;319.15;0.05289
15:06;82.84;333.33;0.05524
15:12;82.64;346.41;0.05685
15:18;82.74;342.71;0.05717
15:24;82.00;344.18;0.05822
15:30;81.46;354.54;0.05963
15:36;81.86;361.87;0.05989
15:42;81.24;357.69;0.06075
15:48;80.11;372.33;0.06496
15:54;80.61;363.11;0.06087
16:00;80.69;359.67;0.06098
16:06;80.10;384.31;0.06497
16:12;77.61;400.38;0.07304
16:18;77.70;412.38;0.07244
16:24;77.90;403.90;0.07072
16:30;77.76;393.64;0.07026
16:36;76.69;405.05;0.07258
16:42;74.02;393.77;0.07574
16:48;73.67;407.50;0.07802
16:54;71.34;395.97;0.07960
17:00;71.03;405.82;0.08258
17:06;67.54;410.03;0.08977
17:12;60.71;419.21;0.10303
17:18;51.51;423.30;0.12278
17:24;43.15;388.97;0.13356
17:30;42.37;377.57;0.13897
17:36;44.32;383.22;0.13797
17:42;44.40;386.27;0.14054
17:48;42.65;364.54;0.14189
17:54;45.68;361.49;0.13280
18:00;46.78;355.81;0.12951
18:06;46.31;354.65;0.13439
18:12;44.93;369.19;0.13308
18:18;43.36;376.83;0.14294
18:24;42.91;369.61;0.14258
18:30;43.80;359.61;0.13968
18:36;46.40;369.47;0.13276
18:42;50.08;358.08;0.12228
18:48;55.38;336.58;0.10570
18:54;62.27;331.50;0.08867
19:00;70.76;313.25;0.06843
19:06;74.24;317.81;0.06329
19:12;75.76;319.94;0.06418
19:18;76.40;317.67;0.05939
19:24;79.18;293.28;0.05101
19:30;79.15;294.00;0.05089
19:36;79.64;285.50;0.04975
19:42;81.12;270.69;0.04318
19:48;82.25;255.75;0.04054
19:54;83.33;245.58;0.03775
20:00;85.05;221.58;0.03216
20:06;85.72;216.19;0.03123
20:12;86.16;209.42;0.02974
20:18;86.29;186.75;0.02663
20:24;87.06;168.25;0.02404
20:30;87.10;150.06;0.02139
20:36;87.91;137.75;0.01955
20:42;87.63;132.57;0.01874
20:48;87.36;119.11;0.01715
20:54;87.44;117.62;0.01727
21:00;87.20;106.57;0.01627
21:06;84.79;99.65;0.01473
21:12;87.07;99.08;0.01453
21:18;84.92;96.86;0.01435
21:24;86.95;102.67;0.01553
21:30;86.46;95.03;0.01444
21:36;85.41;82.19;0.01347
21:42;82.16;82.58;0.01396
21:48;82.35;79.05;0.01402
21:54;79.98;78.81;0.01393
22:00;82.28;74.34;0.01333
22:06;80.31;88.39;0.01392
22:12;81.25;88.70;0.01568
22:18;79.77;76.66;0.01220
22:24;85.37;67.80;0.01206
22:30;84.10;72.34;0.01179
22:36;83.28;69.79;0.01146
22:42;86.04;73.43;0.01304
22:48;85.88;74.59;0.01234
22:54;86.68;74.30;0.01245
23:00;86.48;69.52;0.01148
23:06;82.92;67.00;0.01124
23:12;87.36;69.96;0.01130
23:18;86.97;67.42;0.01124
23:24;82.53;58.70;0.01086
23:30;87.62;64.76;0.01105
23:36;85.53;52.04;0.00986
23:42;83.82;51.08;0.00898
23:48;86.03;47.96;0.00913
23:54;84.60;44.14;0.00954
