heure;vitesse;debit;occupation
18:42;70.01;318.47;0.08018
18:48;71.24;277.71;0.07263
18:54;73.15;272.12;0.07330
19:00;75.21;280.56;0.06418
19:06;75.38;268.56;0.06304
19:12;76.35;290.69;0.06008
19:18;76.14;281.56;0.06258
19:24;77.44;250.00;0.05378
19:30;76.36;266.62;0.05987
19:36;77.01;250.06;0.05244
19:42;78.36;254.25;0.04917
19:48;77.15;230.75;0.05277
19:54;80.54;216.75;0.03786
20:00;81.89;195.00;0.03357
20:06;81.89;193.88;0.03348
20:12;81.52;193.25;0.03309
20:18;81.85;168.50;0.02887
20:24;82.02;154.88;0.02703
20:30;81.83;135.69;0.02369
20:36;82.30;133.06;0.02320
20:42;81.99;121.38;0.02163
20:48;82.16;113.75;0.02043
20:54;82.37;108.75;0.01957
21:00;81.97;94.88;0.01759
21:06;82.06;84.50;0.01622
21:12;78.75;79.69;0.01616
21:18;82.34;88.50;0.01633
21:24;82.38;86.71;0.01686
21:30;82.14;72.00;0.01517
21:36;74.55;63.62;0.01236
21:42;79.95;73.06;0.01806
21:48;80.48;67.38;0.01393
21:54;81.29;63.40;0.01362
22:00;80.85;55.27;0.01210
22:06;79.94;74.08;0.01541
22:12;77.95;78.75;0.01609
22:18;78.67;53.85;0.01153
22:24;78.05;46.38;0.01067
22:30;81.75;55.25;0.01116
22:36;82.11;57.80;0.01164
22:42;79.99;55.27;0.01374
22:48;74.43;51.80;0.01119
22:54;81.80;55.89;0.01298
23:00;81.91;58.67;0.01344
23:06;77.63;44.55;0.01225
23:12;73.99;49.90;0.01011
23:18;75.71;46.20;0.05043
23:24;74.28;47.10;0.01046
23:30;75.62;42.10;0.01325
23:36;74.81;40.00;0.00853
23:42;74.80;36.80;0.01196
23:48;66.71;31.18;0.00808
23:54;73.82;26.50;0.00915
