heure;vitesse;debit;occupation
00:00;100.88;19.50;0.00681
00:06;99.72;18.73;0.00658
00:12;99.79;16.50;0.00611
00:18;100.95;17.38;0.00615
00:24;100.47;17.04;0.00597
00:30;99.66;15.46;0.00561
00:36;101.07;14.30;0.00519
00:42;98.80;12.93;0.00556
00:48;98.80;13.70;0.00558
00:54;97.75;13.04;0.00523
01:00;100.81;13.65;0.00543
01:06;101.12;12.65;0.00505
01:12;101.76;10.88;0.00542
01:18;100.23;10.80;0.00567
01:24;101.44;10.96;0.00517
01:30;102.90;10.92;0.00540
01:36;102.59;9.80;0.00494
01:42;99.99;11.08;0.00506
01:48;100.40;8.72;0.00483
01:54;99.50;9.24;0.00545
02:00;99.06;9.36;0.00552
02:06;100.46;8.92;0.00513
02:12;100.72;9.27;0.00613
02:18;103.71;10.24;0.00482
02:24;96.06;10.62;0.00548
02:30;100.17;10.96;0.00576
02:36;100.03;11.80;0.00588
02:42;100.46;10.92;0.00576
02:48;100.95;11.80;0.00555
02:54;100.61;16.08;0.00675
03:00;99.70;14.20;0.00646
03:06;99.68;11.68;0.00528
03:12;100.00;8.23;0.00528
03:18;101.08;8.16;0.00510
03:24;101.07;8.88;0.00555
03:30;98.97;9.08;0.00529
03:36;102.26;9.50;0.00502
03:42;102.54;10.67;0.00563
03:48;101.85;13.72;0.01941
03:54;101.95;13.04;0.00525
04:00;100.91;10.04;0.00502
04:06;99.66;12.39;0.00625
04:12;98.85;13.71;0.00731
04:18;100.16;17.70;0.00737
04:24;101.37;20.61;0.00780
04:30;102.85;21.61;0.00793
04:36;102.28;27.74;0.00917
04:42;101.66;30.08;0.01018
04:48;102.48;32.58;0.01069
04:54;100.78;28.71;0.00910
05:00;101.04;27.64;0.01109
05:06;99.35;29.85;0.01082
05:12;100.15;37.65;0.01182
05:18;99.70;42.93;0.01301
05:24;100.38;44.96;0.01261
05:30;100.75;55.11;0.01474
05:36;101.11;65.00;0.01625
05:42;100.06;77.11;0.01929
05:48;101.02;75.07;0.01837
05:54;100.79;74.78;0.01806
06:00;99.74;89.15;0.02145
06:06;99.18;117.63;0.02773
06:12;97.50;147.37;0.03429
06:18;98.52;154.93;0.03534
06:24;98.88;166.89;0.03757
06:30;97.55;209.59;0.04728
06:36;95.92;252.48;0.05733
06:42;93.87;293.04;0.06718
06:48;88.65;330.48;0.08026
06:54;82.10;350.44;0.09275
07:00;72.71;335.33;0.10399
07:06;68.55;290.28;0.10531
07:12;70.36;293.62;0.09953
07:18;73.91;290.71;0.09392
07:24;78.02;252.93;0.08162
07:30;77.79;240.04;0.07277
