heure;vitesse;debit;occupation
00:00;93.41;59.67;0.01158
00:06;93.03;50.17;0.00981
00:12;86.91;41.71;0.00896
00:18;87.99;38.71;0.01238
00:24;93.53;46.17;0.00911
00:30;88.10;32.57;0.00823
00:36;79.11;27.14;0.00643
00:42;93.73;34.83;0.00805
00:48;91.25;32.17;0.00754
00:54;94.25;29.33;0.00651
01:00;93.27;27.50;0.00617
01:06;93.72;24.50;0.00577
01:12;95.85;22.50;0.00548
01:18;93.67;21.20;0.00604
01:24;91.85;22.60;0.00576
01:30;95.23;22.00;0.00565
01:36;90.73;23.80;0.00731
01:42;92.21;21.00;0.00634
01:48;91.59;21.00;0.00599
01:54;92.19;17.20;0.00483
02:00;94.75;19.00;0.00513
02:06;94.06;14.80;0.00468
02:12;93.83;14.80;0.00474
02:18;94.29;17.60;0.00593
02:24;92.89;17.80;0.00547
02:30;91.64;16.60;0.00615
02:36;90.23;14.80;0.00561
02:42;92.61;17.40;0.00572
02:48;93.85;19.60;0.00556
02:54;94.90;21.80;0.00709
03:00;93.94;21.40;0.00575
03:06;92.01;21.80;0.00578
03:12;88.45;18.50;0.00422
03:18;93.77;18.80;0.00532
03:24;95.34;14.40;0.00474
03:30;91.02;19.00;0.00669
03:36;93.64;21.50;0.00606
03:42;95.78;20.00;0.00599
03:48;99.65;19.20;0.00590
03:54;92.88;25.00;0.00726
04:00;90.89;26.75;0.00847
04:06;93.16;27.75;0.00904
04:12;90.16;27.25;0.00795
04:18;92.84;31.25;0.00820
04:24;91.77;32.25;0.00891
04:30;93.42;30.80;0.00965
04:36;95.24;44.60;0.01107
04:42;94.38;59.20;0.01188
04:48;95.76;49.17;0.01053
04:54;94.85;51.33;0.01089
05:00;92.84;66.33;0.01327
05:06;90.05;67.33;0.01709
05:12;90.74;79.00;0.01663
05:18;92.00;97.00;0.01905
05:24;92.81;101.67;0.01785
05:30;91.84;114.00;0.02014
05:36;91.54;152.00;0.02598
05:42;93.07;159.17;0.02693
05:48;92.07;163.67;0.02758
05:54;93.56;159.17;0.02643
06:00;92.48;176.50;0.02939
06:06;91.62;208.83;0.03658
06:12;90.67;250.33;0.04293
06:18;89.84;305.50;0.05157
06:24;89.81;364.17;0.06091
06:30;88.15;411.50;0.06895
06:36;85.14;522.50;0.09160
06:42;81.33;605.00;0.10995
06:48;77.61;664.17;0.12637
06:54;72.83;668.67;0.13707
07:00;66.74;668.67;0.14896
07:06;61.78;541.71;0.14779
07:12;56.39;521.00;0.15079
07:18;53.57;574.14;0.16488
07:24;57.56;564.00;0.14575
07:30;60.22;521.71;0.14260
07:36;57.06;459.60;0.14855
07:42;53.85;492.20;0.14666
07:48;53.49;550.00;0.16010
07:54;55.69;551.78;0.15635
08:00;56.91;518.78;0.14719
08:06;55.67;495.89;0.14538
08:12;48.65;510.38;0.16651
08:18;48.48;431.20;0.14982
08:24;51.10;452.82;0.15190
08:30;47.18;456.64;0.15875
08:36;45.02;403.77;0.16369
08:42;49.60;481.75;0.15959
08:48;49.01;408.36;0.16230
08:54;52.85;428.00;0.13126
09:00;50.10;429.46;0.14225
09:06;56.22;463.08;0.14908
09:12;60.42;403.87;0.13533
09:18;67.05;474.21;0.12003
09:24;72.73;454.60;0.11183
09:30;67.51;399.33;0.09889
09:36;74.96;438.46;0.10626
09:42;75.69;419.31;0.09703
09:48;74.00;437.38;0.10867
09:54;78.34;406.85;0.08979
10:00;80.93;398.33;0.08598
10:06;80.15;407.08;0.09204
10:12;80.82;398.25;0.08251
10:18;83.06;434.00;0.08319
10:24;82.88;439.91;0.08440
10:30;83.96;453.18;0.08528
10:36;83.87;436.91;0.08147
10:42;77.92;408.83;0.09884
10:48;81.65;431.83;0.08511
10:54;83.32;424.54;0.08362
11:00;83.73;445.23;0.08499
11:06;83.54;417.85;0.08231
11:12;84.51;447.00;0.08342
11:18;84.57;444.46;0.08312
11:24;84.27;452.31;0.08462
11:30;84.46;462.31;0.08629
11:36;83.48;469.15;0.08799
11:42;84.14;464.62;0.08557
11:48;85.31;458.00;0.08373
11:54;85.21;436.29;0.08319
12:00;85.42;457.93;0.08279
12:06;85.32;476.57;0.08590
12:12;85.82;466.93;0.08309
12:18;85.57;455.21;0.08216
12:24;86.02;425.50;0.07559
12:30;86.84;408.57;0.07318
12:36;86.47;399.57;0.07149
12:42;86.87;383.07;0.06650
12:48;87.21;375.64;0.06586
12:54;86.65;355.53;0.06606
13:00;86.09;373.87;0.06609
13:06;85.91;400.20;0.07048
13:12;85.54;413.40;0.07293
13:18;84.68;432.67;0.07773
13:24;82.30;438.07;0.08132
13:30;81.86;468.20;0.08666
13:36;83.65;469.93;0.08455
13:42;83.69;476.07;0.08693
13:48;84.40;480.00;0.08639
13:54;84.41;446.87;0.08125
14:00;84.54;441.67;0.07969
14:06;84.27;439.73;0.07912
14:12;84.15;469.00;0.08318
14:18;83.63;462.47;0.08535
14:24;83.70;441.53;0.08032
14:30;83.30;447.20;0.08164
14:36;84.00;431.47;0.07883
14:42;83.84;445.13;0.08125
14:48;83.55;444.87;0.08083
14:54;83.99;431.47;0.07933
15:00;83.41;446.07;0.08175
15:06;82.31;462.13;0.08631
15:12;82.37;463.33;0.08624
15:18;82.65;472.43;0.08710
15:24;82.12;447.13;0.08718
15:30;81.50;475.80;0.09171
15:36;78.47;493.29;0.09722
15:42;78.77;473.47;0.09865
15:48;79.49;502.87;0.09649
15:54;79.48;477.27;0.09031
16:00;79.13;449.60;0.08994
16:06;78.55;510.87;0.09965
16:12;77.94;533.40;0.10298
16:18;75.12;537.31;0.10860
16:24;75.19;518.27;0.11165
16:30;77.96;519.27;0.10114
16:36;74.81;514.00;0.10850
16:42;72.04;510.27;0.11169
16:48;72.08;504.40;0.11257
16:54;71.78;502.93;0.10764
17:00;69.14;501.87;0.11590
17:06;65.94;498.53;0.12588
17:12;62.04;521.60;0.13093
17:18;59.90;525.80;0.13102
17:24;57.48;502.67;0.13294
17:30;57.95;491.33;0.13374
17:36;59.40;509.00;0.12940
17:42;62.84;495.67;0.11679
17:48;63.57;458.27;0.11302
17:54;67.02;462.33;0.10629
18:00;64.49;452.33;0.10925
18:06;63.12;461.47;0.11830
18:12;60.31;436.67;0.11026
18:18;57.79;460.21;0.12369
18:24;55.95;431.36;0.12542
18:30;57.87;447.50;0.12248
18:36;59.34;436.57;0.11823
