heure;vitesse;debit;occupation
00:00;71.90;38.90;0.00866
00:06;72.07;36.17;0.00793
00:12;72.00;33.33;0.00772
00:18;71.47;29.94;0.00782
00:24;72.19;29.77;0.00689
00:30;70.49;29.50;0.00722
00:36;73.08;27.06;0.00644
00:42;70.74;23.88;0.00645
00:48;71.77;25.10;0.00649
00:54;70.66;24.23;0.00609
01:00;71.83;20.23;0.00551
01:06;72.28;18.47;0.00591
01:12;68.74;16.32;0.00562
01:18;72.84;17.31;0.00496
01:24;73.98;15.07;0.00507
01:30;72.65;15.62;0.00568
01:36;74.11;15.93;0.00490
01:42;73.54;13.79;0.00462
01:48;72.79;13.03;0.00554
01:54;74.00;11.93;0.00500
02:00;71.85;12.03;0.00486
02:06;73.58;11.69;0.00522
02:12;71.76;10.76;0.00540
02:18;74.21;10.38;0.00497
02:24;73.19;10.03;0.00421
02:30;72.36;9.41;0.00462
02:36;70.90;10.57;0.00545
02:42;71.81;8.86;0.00484
02:48;73.63;9.79;0.00454
02:54;71.51;10.68;0.00498
03:00;72.68;10.38;0.00583
03:06;71.50;10.64;0.00487
03:12;71.58;10.57;0.00486
03:18;71.30;9.75;0.00473
03:24;71.75;10.82;0.00510
03:30;72.64;12.07;0.00556
03:36;72.98;10.59;0.00512
03:42;71.86;13.11;0.00572
03:48;72.77;13.70;0.00538
03:54;72.40;12.22;0.00541
04:00;70.80;12.59;0.00552
04:06;70.54;13.56;0.00560
04:12;72.08;14.26;0.00563
04:18;72.65;15.81;0.00550
04:24;71.98;19.48;0.00650
04:30;71.55;23.30;0.00722
04:36;73.04;29.48;0.00829
04:42;74.65;32.75;0.00962
04:48;74.96;37.21;0.00903
04:54;75.70;38.36;0.00877
05:00;74.45;36.07;0.00890
05:06;74.18;41.93;0.01049
05:12;73.55;48.72;0.01132
05:18;73.37;56.34;0.01301
05:24;74.29;60.93;0.01284
05:30;74.26;61.24;0.01325
05:36;74.07;75.86;0.01490
05:42;74.05;99.41;0.01848
05:48;74.85;99.59;0.01832
05:54;74.32;103.38;0.01907
06:00;73.50;101.79;0.01886
06:06;73.83;114.45;0.02046
06:12;73.52;130.86;0.02395
06:18;73.57;168.76;0.02945
06:24;73.08;194.00;0.03452
06:30;73.03;232.45;0.04071
06:36;71.67;272.07;0.04838
06:42;70.59;335.10;0.06056
06:48;69.55;392.34;0.07166
06:54;68.89;419.28;0.07724
07:00;67.11;431.48;0.08187
